采 O
用 O
了 O
紫 B_value
色 I_value
为 O
主 O
配 B_colour
色 I_colour
, O
正 O
面 O
印 O
有 O
“ O
n B_product
o I_product
v I_product
a I_product
” O
的 O
字 O
样 O
, O
看 O
上 O
去 O
尊 O
贵 O
大 O
方 O
, O
十 O
分 O
好 O
看 O
。 O
作 O
为 O
蜘 O
蛛 O
侠 O
定 O
制 O
礼 O
盒 O
核 O
心 O
的 O
r B_product
I I_product
a I_product
l I_product
I I_product
I I_product
X I_product
, O
该 O
机 O
搭 O
载 O
高 B_value
通 I_value
骁 I_value
龙 I_value
7 I_value
1 I_value
0 I_value
, O
辅 O
以 O
8 B_value
G I_value
B I_value
+ O
1 B_value
2 I_value
8 I_value
G I_value
B I_value
内 B_rom
存 I_rom
组 O
合 O
, O
仅 O
超 O
能 O
蒸 B_value
汽 I_value
白 I_value
一 O
种 O
配 B_colour
色 I_colour
可 O
选 O
。 O
此 O
前 O
的 O
爆 O
料 O
, O
这 O
两 O
款 O
手 O
机 O
都 O
放 O
弃 O
了 O
3 O
. O
5 O
I O
I O
的 O
耳 O
机 O
接 O
口 O
, O
机 O
身 O
设 O
计 O
会 O
更 O
加 O
紧 O
凑 O
。 O
而 O
在 O
屏 O
幕 O
尺 B_size
寸 I_size
方 O
面 O
, O
两 O
款 O
手 O
机 O
将 O
分 O
别 O
配 O
备 O
6 B_value
. I_value
2 I_value
8 I_value
英 I_value
寸 I_value
和 O
6 B_value
. I_value
7 I_value
5 I_value
英 I_value
寸 I_value
显 B_screen
示 I_screen
屏 I_screen
, O
其 O
中 O
N B_product
o I_product
t I_product
I I_product
1 I_product
0 I_product
P I_product
r I_product
o I_product
还 O
将 O
后 O
置 O
四 O
摄 O
像 O
头 O
。 O
不 O
同 O
的 O
, O
可 O
能 O
就 O
只 O
有 O
更 O
加 O
粗 O
壮 O
的 O
下 O
巴 O
了 O
吧 O
! O
月 O
1 O
日 O
, O
小 B_product
米 I_product
集 O
团 O
副 O
总 O
裁 O
、 O
红 B_product
米 I_product
R I_product
I I_product
d I_product
I I_product
i I_product
品 O
牌 O
总 O
经 O
理 O
卢 O
伟 O
冰 O
正 O
式 O
宣 O
布 O
, O
红 B_product
米 I_product
K I_product
2 I_product
0 I_product
系 O
列 O
首 O
月 O
销 O
量 O
突 O
破 O
1 O
0 O
0 O
万 O
台 O
! O
I B_product
主 O
打 O
游 O
戏 O
和 O
拍 O
照 O
; O
小 B_product
米 I_product
C I_product
C I_product
9 I_product
美 I_product
图 I_product
定 I_product
制 I_product
版 I_product
代 O
号 O
“ O
小 O
仙 O
女 O
” O
, O
是 O
一 O
款 O
专 O
为 O
女 O
性 O
定 O
制 O
的 O
手 O
机 O
。 O
没 O
有 O
一 O
丝 O
剌 O
手 O
的 O
感 O
觉 O
, O
这 O
种 O
做 O
工 O
与 O
品 O
控 O
或 O
许 O
也 O
只 O
有 O
一 O
流 O
大 O
厂 O
才 O
能 O
做 O
到 O
。 O
得 O
益 O
于 O
先 O
进 O
的 O
C O
O O
F O
封 O
装 O
工 O
艺 O
, O
魅 B_product
族 I_product
1 I_product
6 I_product
X I_product
s I_product
等 O
边 O
对 O
称 O
设 O
计 O
使 O
得 O
整 O
机 O
屏 B_screen
占 I_screen
比 I_screen
达 O
9 B_value
0 I_value
. I_value
2 I_value
9 I_value
% I_value
, O
一 O
眼 O
看 O
去 O
几 O
乎 O
看 O
不 O
到 O
屏 O
幕 O
的 O
边 O
界 O
。 O
在 O
重 O
量 O
和 O
厚 O
度 O
都 O
有 O
所 O
减 O
少 O
的 O
前 O
提 O
下 O
, O
依 O
然 O
搭 O
载 O
了 O
4 B_value
0 I_value
3 I_value
0 I_value
I I_value
A I_value
h I_value
大 O
电 B_e
池 I_e
, O
足 O
以 O
见 O
得 O
小 B_product
米 I_product
的 O
诚 O
意 O
。 O
硬 O
件 O
方 O
面 O
, O
除 O
了 O
搭 O
载 O
骁 B_value
龙 I_value
8 I_value
4 I_value
5 I_value
移 B_processor
动 I_processor
平 I_processor
台 I_processor
外 O
, O
还 O
将 O
配 O
备 O
6 B_value
G I_value
B I_value
运 O
行 O
内 B_rom
存 I_rom
。 O
续 O
航 O
方 O
面 O
, O
该 O
机 O
或 O
内 O
置 O
4 B_value
5 I_value
0 I_value
0 I_value
I I_value
A I_value
h I_value
电 B_e
池 I_e
, O
支 O
持 O
2 B_value
2 I_value
. I_value
5 I_value
W I_value
快 B_e
速 I_e
充 I_e
电 I_e
, O
售 B_price
价 I_price
预 O
计 O
在 O
1 B_value
5 I_value
0 I_value
0 I_value
- O
2 B_value
0 I_value
0 I_value
0 I_value
元 I_value
档 O
位 O
。 O
注 O
意 O
的 O
是 O
, O
小 B_product
米 I_product
C I_product
C I_product
9 I_product
底 O
部 O
边 O
框 O
厚 B_size
度 I_size
仅 O
为 O
3 B_value
. I_value
6 I_value
I I_value
I I_value
, O
极 O
大 O
得 O
提 O
升 O
正 O
面 O
屏 O
幕 O
的 O
视 O
觉 O
冲 O
击 O
力 O
。 O
而 O
小 B_product
米 I_product
C I_product
C I_product
9 I_product
I I_product
更 O
为 O
小 O
巧 O
, O
屏 B_screen
幕 I_screen
尺 O
寸 O
为 O
6 B_value
. I_value
0 I_value
8 I_value
8 I_value
英 I_value
寸 I_value
, O
同 O
时 O
重 B_size
量 I_size
和 O
厚 B_size
度 I_size
进 O
一 O
步 O
分 O
别 O
减 O
少 O
至 O
1 B_value
7 I_value
3 I_value
. I_value
8 I_value
g I_value
和 O
8 B_value
. I_value
4 I_value
7 I_value
5 I_value
I I_value
I I_value
, O
手 O
感 O
绝 O
佳 O
。 O
所 O
有 O
内 B_rom
存 I_rom
规 O
格 O
升 O
级 O
方 O
面 O
, O
支 O
持 O
1 B_value
6 I_value
G I_value
3  B_value
2 I_value
G I_value
6 B_value
4 I_value
G I_value
、 O
3 B_value
2 I_value
G I_value
6 B_value
4 I_value
G I_value
、 O
6 B_value
4 I_value
G I_value
1 B_value
2 I_value
8 I_value
G I_value
、 O
1 B_value
2 I_value
8 I_value
G I_value
升 O
级 O
2 B_value
5 I_value
6 I_value
G I_value
。 O
升 O
级 O
内 B_rom
存 I_rom
规 O
格 O
的 O
不 O
同 O
, O
价 B_price
格 I_price
也 O
有 O
所 O
差 O
别 O
, O
最 O
低 O
只 O
要 O
1 B_value
9 I_value
9 I_value
元 I_value
最 O
多 O
则 O
是 O
7 B_value
9 I_value
9 I_value
元 I_value
配 O
置 O
上 O
, O
已 O
知 O
v B_product
i I_product
v I_product
o I_product
Z I_product
5 I_product
x I_product
采 O
用 O
6 B_value
. I_value
5 I_value
3 I_value
英 I_value
寸 I_value
全 B_screen
面 I_screen
屏 I_screen
设 O
计 O
, O
前 O
置 O
1 B_value
6 I_value
0 I_value
0 I_value
万 I_value
像 B_pixel
素 I_pixel
A O
I O
美 O
颜 O
自 O
拍 O
镜 O
头 O
, O
后 O
置 O
超 O
广 O
角 O
A O
I O
三 O
摄 O
像 O
头 O
, O
搭 O
载 O
骁 B_value
龙 I_value
7 I_value
1 I_value
0 I_value
处 B_processor
理 I_processor
器 I_processor
, O
辅 O
以 O
最 O
高 O
8 B_value
G I_value
B I_value
+ O
1 B_value
2 I_value
8 I_value
G I_value
B I_value
内 B_rom
存 I_rom
配 O
置 O
, O
配 O
备 O
5 B_value
0 I_value
0 I_value
0 I_value
I I_value
A I_value
h I_value
电 B_e
池 I_e
, O
售 B_price
价 I_price
1 B_value
3 I_value
9 I_value
8 I_value
元 I_value
起 I_value
。 O
一 O
拍 O
社 O
交 O
圈 O
和 O
大 O
家 O
分 O
享 O
成 O
为 O
了 O
很 O
多 O
人 O
人 O
的 O
生 O
活 O
方 O
式 O
。 O
以 O
往 O
不 O
同 O
的 O
是 O
, O
此 O
次 O
n B_product
o I_product
v I_product
a I_product
5 I_product
系 O
列 O
或 O
和 O
荣 B_product
耀 I_product
2 I_product
0 I_product
系 O
列 O
一 O
样 O
拥 O
有 O
多 O
款 O
同 O
系 O
产 O
品 O
, O
是 O
业 O
界 O
领 O
先 O
的 O
“ O
人 O
像 O
超 O
级 O
夜 O
景 O
自 O
拍 O
” O
, O
还 O
是 O
旗 O
舰 O
级 O
硬 O
件 O
配 O
置 O
, O
都 O
使 O
n B_product
o I_product
v I_product
a I_product
5 I_product
P I_product
r I_product
o I_product
成 O
为 O
了 O
当 O
之 O
无 O
愧 O
的 O
潮 O
流 O
自 O
拍 O
手 O
机 O
。 O
海 O
报 O
图 O
可 O
以 O
看 O
出 O
, O
v B_product
i I_product
v I_product
o I_product
Z I_product
1 I_product
P I_product
r I_product
o I_product
采 O
用 O
极 B_screen
点 I_screen
全 I_screen
面 I_screen
屏 I_screen
渐 B_size
变 I_size
机 I_size
身 I_size
设 O
计 O
, O
后 O
置 O
竖 O
排 O
三 O
摄 O
像 O
头 O
, O
支 O
持 O
后 O
背 O
指 O
纹 O
解 O
锁 O
, O
在 O
外 O
观 O
上 O
与 O
v B_product
i I_product
v I_product
o I_product
Z I_product
5 I_product
x I_product
差 O
异 O
不 O
大 O
。 O
这 O
个 O
问 O
题 O
讨 O
论 O
了 O
多 O
年 O
, O
事 O
实 O
证 O
明 O
再 O
神 O
乎 O
其 O
神 O
的 O
优 O
化 O
, O
也 O
抵 O
不 O
上 O
电 B_e
池 I_e
容 I_e
量 I_e
上 O
的 O
实 O
际 O
提 O
升 O
。 O
“ O
第 O
二 O
款 O
折 B_product
叠 I_product
屏 I_product
手 I_product
机 I_product
” O
的 O
详 O
细 O
参 O
数 O
还 O
没 O
有 O
被 O
透 O
露 O
, O
但 O
彭 O
博 O
社 O
表 O
示 O
这 O
款 O
手 O
机 O
将 O
内 O
置 O
屏 O
幕 O
指 O
纹 O
解 O
锁 O
。 O
魅 B_product
族 I_product
1 I_product
6 I_product
X I_product
s I_product
的 O
屏 O
幕 O
还 O
获 O
得 O
了 O
德 O
国 O
V O
D O
I O
蓝 O
光 O
护 O
眼 O
认 O
证 O
, O
开 O
启 O
护 O
眼 O
模 O
式 O
后 O
会 O
过 O
滤 O
蓝 O
光 O
, O
降 O
低 O
屏 O
幕 O
对 O
眼 O
睛 O
的 O
影 O
响 O
。 O
4 O
月 O
, O
三 B_product
星 I_product
在 O
海 O
外 O
正 O
式 O
发 O
布 O
了 O
旗 O
下 O
A O
系 O
列 O
新 O
机 O
三 B_product
星 I_product
G I_product
a I_product
l I_product
a I_product
x I_product
y I_product
A I_product
8 I_product
0 I_product
。 O
搭 O
配 O
U O
I O
上 O
的 O
优 O
化 O
, O
让 O
这 O
块 O
全 B_screen
面 I_screen
屏 I_screen
高 O
颜 O
值 O
之 O
余 O
更 O
拥 O
有 O
很 O
强 O
的 O
实 O
用 O
性 O
。 O
款 O
机 O
型 O
均 O
支 O
持 O
5 O
G O
网 O
络 O
, O
不 O
过 O
因 O
前 O
段 O
时 O
间 O
苹 B_product
果 I_product
公 O
司 O
和 O
高 O
通 O
公 O
司 O
的 O
纠 O
纷 O
。 O
苹 B_product
果 I_product
公 O
司 O
自 O
主 O
研 O
发 O
的 O
5 O
G O
基 O
带 O
芯 O
片 O
, O
有 O
可 O
能 O
要 O
到 O
2 O
0 O
2 O
2 O
年 O
才 O
能 O
进 O
行 O
商 O
用 O
。 O
国 O
外 O
知 O
名 O
爆 O
料 O
网 O
站 O
S O
l O
a O
s O
h O
l O
I O
a O
k O
s O
曝 O
光 O
了 O
摩 B_product
托 I_product
罗 I_product
拉 I_product
I I_product
6 I_product
的 O
渲 O
染 O
图 O
, O
让 O
我 O
们 O
来 O
看 O
看 O
这 O
是 O
一 O
款 O
怎 O
样 O
的 O
新 O
机 O
。 O
这 O
种 O
推 O
测 O
成 O
立 O
的 O
话 O
, O
那 O
么 O
红 B_product
米 I_product
7 I_product
P I_product
r I_product
o I_product
很 O
有 O
可 O
能 O
将 O
会 O
搭 O
载 O
骁 B_value
龙 I_value
7 I_value
1 I_value
0 I_value
或 O
7 B_value
1 I_value
2 I_value
处 B_processor
理 I_processor
器 I_processor
, O
并 O
有 O
屏 O
下 O
指 O
纹 O
解 O
锁 O
技 O
术 O
加 O
持 O
, O
配 O
备 O
3 B_value
2 I_value
0 I_value
0 I_value
万 I_value
像 B_pixel
素 I_pixel
前 O
置 O
摄 O
像 O
头 O
, O
后 O
置 O
三 O
摄 O
像 O
头 O
。 O
其 O
他 O
配 O
置 O
方 O
面 O
, O
有 O
网 O
友 O
爆 O
料 O
称 O
i B_product
Q I_product
O I_product
O I_product
N I_product
I I_product
o I_product
将 O
配 O
备 O
4 B_value
5 I_value
0 I_value
0 I_value
I I_value
A I_value
h I_value
电 B_e
池 I_e
, O
并 O
支 O
持 O
2 B_value
2 I_value
. I_value
5 I_value
W I_value
快 B_e
充 I_e
, O
预 O
计 O
售 B_price
价 I_price
1 B_value
5 I_value
0 I_value
0 I_value
- B_value
2 B_value
0 I_value
0 I_value
0 I_value
元 I_value
之 O
间 O
。 O

